0,188.831,219.845,271.627,119.889,152.494,185.001,217.606,292.573,257.34,227.546,194.459,6356.02,6415.26,6471.4,6534.05,6499.5,6454.14,6403.28,6374.45,6374.45,6520.2,6578.98,6478.31,6521.73,6565.15,6610.99,6699.92,6769.59,6823.06,6880.98,6766.58,6812.5,6855.6,6903.9,6964.58,7039.96,7098.84,7159.07,7219.08,7282.68,7399.07,7362.55,7297.98,6382.66,6320.31,7440.34,7498.25,7573.8,7626.61,7705.31,7772.46,2441.92,2522.86,2603.16,2683.45,2798.6,2878.89,2956.54,3036.84,3117.13,3229.36,3197.03,3180.23,3211.29,3341.45,3381.71,3419.3,3470.84,3569.95,3602.39,3638.12,3668.48,3700.92,3730.08,3769.98,3814.03,3968.85,4011.46,4051.44,985.646,1084.77,1181.25,1277.72,1500.28,1594.61,1688.94,1783.28,1877.46,2041.08,2092.27,2140.6,2191.77,1128.13,1176.9,1228.46,1257.02,1208.4,1141.11,1158.55,1201.25,1241.3,1286.85,1125.75,1176.01,1224.35,1254.41,1202.56,2231.33,2292.96,2349.43,2405.9,2464.44,2522.83,2499.45,2498.93,2590.7,2549.85,2471.44,2285.95,2225.12,2166.95,2122.43,1729.21,1704.92,1946.95,2005.42,1593.37,1536.51,6213.46,6125.82,6046.35,5971.76,5846.95,5952.94,6027.21,6105.64,6195.66,6285.85,5214.84,5184.58,5201.12,5093.18,5071.91,5076.15,4979.4,4963.77,4957.15,4880.03,5693.07,5591.53,5492.85,5394.16,5788.98,5884.86,5967.75,6031.53,6108.71,6178.19,6244.82,6314.31,6388.85,6456.1,6407.94,6482.3,6541.42,6504.04,6549.15,3820.63,3886.31,3955,4042.57,4043.38,4097.36,4138.44,4139.25,4189.83,4247.91,4248.71,4300.8,4343.78,4439.65,4527.23,4605.76,5435.62,5479.27,5519.63,5563.28,5723.08,5767.05,5807.73,5851.88,4562.21,4632.5,4719.04,4816.47,4911.2,4915.08,4966.54,5005.81,5058.46,5012.5,5116.8,5172.14,5123.49,5214.22,5300.77,5379.24,5455.03,5528.13,5587.64,5607.78,5627.99,5565.56,5586.17,5678.52,5703.34,5636.44,3002.66,3160.25,3241.47,3317.41,3390.71,3466.65,3729.95,3773.84,3673.61,3615.2,3558.85,3499.22,3440.81,1400.46,1338.46,1281.99,1222.85,1152.72,1093.58,972.889,897.536,822.184,770.817,1334.44,1251.98,1167.63,2321.38,2277.57,2237.05,2193.24,2151.5,2117.18,2486.87,2517.03,2594.01,2665.49,2640.31,5882.98,6505.7,7165.25,2422.79,1587.32,7058.95,3560.97
188.831,0,183.924,235.706,155.335,187.94,220.447,253.052,256.652,221.419,191.625,158.538,6391.47,6450.71,6506.85,6569.5,6534.94,6489.58,6438.73,6409.89,6409.89,6555.64,6614.43,6513.75,6557.18,6600.6,6646.44,6735.37,6805.04,6858.51,6916.42,6802.03,6847.95,6891.05,6939.34,7000.03,7075.4,7134.29,7194.51,7254.52,7318.13,7434.51,7397.99,7333.43,6418.1,6355.76,7475.79,7533.7,7609.25,7662.06,7740.76,7807.91,2477.36,2558.31,2638.6,2718.9,2834.04,2914.34,2991.99,3072.28,3152.58,3264.81,3232.47,3215.68,3246.73,3376.9,3417.15,3454.75,3506.29,3605.39,3637.84,3673.57,3703.93,3736.37,3765.53,3805.42,3849.48,4004.3,4046.91,4086.89,1021.09,1120.22,1216.69,1313.17,1535.72,1630.06,1724.39,1818.72,1912.9,2076.52,2127.72,2176.05,2227.21,1163.58,1212.35,1263.91,1292.47,1243.85,1176.55,1193.99,1236.69,1276.75,1322.3,1161.2,1211.46,1259.8,1289.86,1238,2266.78,2328.4,2384.87,2441.34,2499.89,2558.28,2534.9,2534.38,2568.49,2513.93,2435.51,2250.03,2189.2,2131.03,2086.51,1693.29,1669,1911.03,1969.5,1557.45,1500.59,6248.91,6161.27,6081.79,6007.2,5882.39,5988.38,6062.66,6141.08,6231.11,6321.3,5250.29,5220.02,5236.57,5128.63,5107.36,5111.6,5014.85,4999.22,4992.59,4915.48,5728.52,5626.98,5528.29,5429.61,5824.43,5920.3,6003.2,6066.97,6144.16,6213.64,6280.27,6349.75,6424.3,6491.54,6443.39,6517.75,6576.86,6539.48,6584.59,3856.07,3921.75,3990.44,4078.01,4078.82,4132.8,4173.89,4174.7,4225.28,4283.35,4284.16,4336.25,4379.23,4475.1,4562.67,4641.21,5471.06,5514.72,5555.07,5598.73,5758.53,5802.5,5843.18,5887.33,4597.66,4667.94,4754.49,4851.91,4946.64,4950.53,5001.99,5041.26,5093.91,5047.95,5152.25,5207.59,5158.94,5249.67,5336.21,5414.69,5490.48,5563.57,5623.08,5643.22,5663.43,5601,5621.61,5713.96,5738.78,5671.88,2966.74,3124.33,3205.55,3281.49,3354.79,3430.73,3694.03,3737.92,3637.69,3579.28,3522.93,3463.3,3404.88,1364.54,1302.54,1246.07,1186.93,1116.8,1057.66,936.968,861.615,786.262,734.896,1298.52,1216.06,1131.71,2285.46,2241.65,2201.13,2157.32,2115.58,2081.25,2450.95,2481.11,2558.09,2629.57,2604.39,5918.42,6541.15,7200.7,2386.87,1622.76,7094.39,3596.41
219.845,183.924,0,164.248,186.349,218.954,251.461,284.066,185.194,149.961,120.167,87.0796,6422.48,6481.72,6537.86,6600.51,6565.96,6520.6,6469.74,6440.91,6440.91,6586.66,6645.44,6544.77,6588.19,6631.62,6677.45,6766.38,6836.05,6889.52,6947.44,6833.04,6878.96,6922.06,6970.36,7031.04,7106.42,7165.3,7225.53,7285.54,7349.14,7465.53,7429.01,7364.44,6449.12,6386.77,7506.8,7564.71,7640.26,7693.07,7771.77,7838.92,2508.38,2589.32,2669.62,2749.91,2865.06,2945.35,3023,3103.3,3183.59,3295.82,3263.49,3246.69,3277.75,3407.91,3448.17,3485.76,3537.3,3636.41,3668.85,3704.58,3734.94,3767.38,3796.54,3836.44,3880.49,4035.31,4077.92,4117.9,1052.11,1151.23,1247.71,1344.18,1566.74,1661.07,1755.4,1849.74,1943.92,2107.54,2158.73,2207.06,2258.23,1194.59,1243.36,1294.92,1323.48,1274.86,1207.57,1225.01,1267.71,1307.76,1353.31,1192.21,1242.47,1290.81,1320.87,1269.02,2297.79,2359.42,2415.89,2472.36,2530.9,2589.29,2565.91,2565.39,2497.03,2442.47,2364.06,2178.57,2117.74,2059.57,2015.05,1621.83,1597.54,1839.57,1898.04,1485.99,1429.14,6279.92,6192.28,6112.81,6038.22,5913.41,6019.4,6093.67,6172.1,6262.12,6352.31,5281.3,5251.04,5267.58,5159.64,5138.37,5142.61,5045.86,5030.23,5023.61,4946.49,5759.54,5657.99,5559.31,5460.62,5855.44,5951.32,6034.21,6097.99,6175.17,6244.65,6311.28,6380.77,6455.31,6522.56,6474.4,6548.76,6607.88,6570.5,6615.61,3887.09,3952.77,4021.46,4109.03,4109.84,4163.82,4204.9,4205.71,4256.29,4314.37,4315.17,4367.26,4410.24,4506.11,4593.69,4672.22,5502.08,5545.73,5586.09,5629.74,5789.54,5833.51,5874.19,5918.34,4628.67,4698.96,4785.5,4882.93,4977.66,4981.54,5033,5072.27,5124.92,5078.96,5183.26,5238.6,5189.95,5280.68,5367.23,5445.7,5521.49,5594.59,5654.1,5674.24,5694.45,5632.02,5652.63,5744.98,5769.8,5702.9,2895.28,3052.87,3134.09,3210.03,3283.33,3359.27,3622.58,3666.46,3566.23,3507.82,3451.48,3391.84,3333.43,1293.08,1231.08,1174.61,1115.47,1045.34,986.2,865.51,790.157,714.804,663.438,1227.06,1144.6,1060.25,2214,2170.19,2129.67,2085.86,2044.12,2009.8,2379.49,2409.66,2486.63,2558.11,2532.93,5949.44,6572.16,7231.71,2315.41,1653.78,7125.41,3627.43
271.627,235.706,164.248,0,238.131,270.736,303.243,335.848,216.758,181.525,151.731,118.644,6474.27,6533.5,6589.65,6652.29,6617.74,6572.38,6521.52,6492.69,6492.69,6638.44,6697.22,6596.55,6639.97,6683.4,6729.24,6818.16,6887.83,6941.3,6999.22,6884.82,6930.74,6973.84,7022.14,7082.82,7158.2,7217.08,7277.31,7337.32,7400.92,7517.31,7458.31,7393.75,6478.43,6416.08,7558.58,7616.49,7692.05,7744.85,7823.55,7890.71,2560.16,2641.1,2721.4,2801.7,2916.84,2997.14,3074.78,3155.08,3235.37,3347.6,3315.27,3298.47,3329.53,3459.69,3499.95,3537.54,3589.08,3688.19,3720.63,3756.36,3786.72,3819.17,3848.32,3888.22,3932.28,4087.1,4129.71,4169.68,1103.89,1203.02,1299.49,1395.96,1618.52,1712.85,1807.19,1901.52,1995.7,2159.32,2210.51,2258.84,2310.01,1246.37,1295.14,1346.7,1375.26,1326.64,1259.35,1276.79,1319.49,1359.54,1405.09,1243.99,1294.26,1342.6,1372.65,1320.8,2349.58,2411.2,2467.67,2524.14,2582.69,2641.08,2578.36,2505.37,2411.33,2356.77,2278.36,2092.87,2032.04,1973.87,1929.35,1536.13,1511.84,1753.87,1812.34,1400.29,1343.44,6309.23,6221.59,6142.12,6067.52,5942.72,6048.71,6122.98,6201.41,6291.43,6381.62,5310.61,5280.35,5296.89,5188.95,5167.68,5171.92,5075.17,5059.54,5052.92,4975.8,5788.84,5687.3,5588.62,5489.93,5884.75,5980.63,6063.52,6127.29,6204.48,6273.96,6340.59,6410.07,6484.62,6551.87,6503.71,6578.07,6637.19,6599.8,6644.92,3916.4,3982.08,4050.77,4138.34,4139.15,4193.13,4234.21,4235.02,4285.6,4343.68,4344.48,4396.57,4439.55,4535.42,4622.99,4701.53,5531.39,5575.04,5615.4,5659.05,5818.85,5862.82,5903.5,5947.65,4657.98,4728.27,4814.81,4912.23,5006.97,5010.85,5062.31,5101.58,5154.23,5108.27,5212.57,5267.91,5219.26,5309.99,5396.54,5475.01,5550.8,5623.9,5683.41,5703.54,5723.76,5661.32,5681.94,5774.29,5799.11,5732.21,2809.58,2967.17,3048.39,3124.33,3197.63,3273.57,3536.88,3580.76,3480.53,3422.12,3365.77,3306.14,3247.73,1207.38,1145.38,1088.91,1029.77,959.637,900.5,779.81,704.457,629.104,577.737,1141.36,1058.9,974.548,2128.3,2084.49,2043.97,2000.16,1958.42,1924.1,2293.79,2323.96,2400.93,2472.41,2447.23,6001.22,6623.95,7283.49,2229.71,1705.56,7154.72,3656.73
119.889,155.335,186.349,238.131,0,57.5177,90.0246,122.63,258.462,223.844,194.05,160.962,6295.2,6354.44,6410.58,6473.23,6438.68,6393.31,6342.46,6313.62,6313.62,6459.37,6518.16,6417.48,6460.91,6504.33,6550.17,6639.1,6708.77,6762.24,6820.15,6705.76,6751.68,6794.78,6843.07,6903.76,6979.13,7038.02,7098.24,7158.25,7221.86,7338.24,7301.72,7237.16,6321.84,6259.49,7379.52,7437.43,7512.98,7565.79,7644.49,7711.64,2381.09,2462.04,2542.33,2622.63,2737.77,2818.07,2895.72,2976.01,3056.31,3168.54,3136.2,3119.41,3150.46,3280.63,3320.88,3358.48,3410.02,3509.12,3541.57,3577.3,3607.66,3640.1,3669.26,3709.15,3753.21,3908.03,3950.64,3990.62,924.823,1023.95,1120.42,1216.9,1439.45,1533.79,1628.12,1722.45,1816.63,1980.25,2031.45,2079.78,2130.94,1067.31,1116.08,1167.64,1196.2,1147.58,1080.28,1097.72,1140.42,1180.48,1226.03,1064.93,1115.19,1163.53,1193.59,1141.73,2170.51,2232.13,2288.6,2345.07,2403.62,2462.01,2438.63,2438.11,2529.88,2516.35,2437.94,2252.45,2191.62,2133.45,2088.94,1695.72,1671.43,1913.45,1971.92,1559.88,1503.02,6152.64,6065,5985.52,5910.93,5786.12,5892.11,5966.39,6044.81,6134.84,6225.03,5154.02,5123.75,5140.3,5032.36,5011.09,5015.33,4918.58,4902.95,4896.32,4819.21,5632.25,5530.71,5432.02,5333.34,5728.16,5824.03,5906.93,5970.7,6047.89,6117.37,6184,6253.48,6328.03,6395.27,6347.12,6421.48,6480.59,6443.21,6488.32,3759.8,3825.48,3894.17,3981.75,3982.55,4036.53,4077.62,4078.43,4129.01,4187.08,4187.89,4239.98,4282.96,4378.83,4466.4,4544.94,5374.79,5418.45,5458.8,5502.46,5662.26,5706.23,5746.91,5791.06,4501.39,4571.67,4658.22,4755.64,4850.37,4854.26,4905.72,4944.99,4997.64,4951.68,5055.98,5111.32,5062.67,5153.4,5239.94,5318.42,5394.21,5467.3,5526.81,5546.95,5567.16,5504.73,5525.34,5617.69,5642.51,5575.61,2969.16,3126.75,3207.97,3283.91,3357.21,3433.15,3696.46,3740.34,3640.12,3581.7,3525.36,3465.73,3407.31,1366.96,1304.96,1248.49,1189.35,1119.22,1060.08,939.393,864.04,788.687,737.32,1300.95,1218.48,1134.13,2287.88,2244.07,2203.56,2159.75,2118,2083.68,2453.37,2483.54,2560.52,2632,2606.82,5822.15,6444.88,7104.43,2389.29,1526.49,6998.12,3500.14
152.494,187.94,218.954,270.736,57.5177,0,60.0765,92.6818,228.514,256.449,226.655,193.568,6327.8,6387.04,6443.19,6505.83,6471.28,6425.92,6375.06,6346.23,6346.23,6491.98,6550.76,6450.09,6493.51,6536.94,6582.78,6671.7,6741.37,6794.84,6852.76,6738.36,6784.28,6827.38,6875.68,6936.36,7011.74,7070.62,7130.85,7190.86,7254.46,7370.85,7334.33,7269.76,6354.44,6292.09,7412.12,7470.03,7545.59,7598.39,7677.09,7744.25,2413.7,2494.64,2574.94,2655.24,2770.38,2850.68,2928.32,3008.62,3088.91,3201.14,3168.81,3152.01,3183.07,3313.23,3353.49,3391.08,3442.62,3541.73,3574.17,3609.9,3640.26,3672.7,3701.86,3741.76,3785.82,3940.64,3983.25,4023.22,957.428,1056.56,1153.03,1249.5,1472.06,1566.39,1660.72,1755.06,1849.24,2012.86,2064.05,2112.38,2163.55,1099.91,1148.68,1200.24,1228.8,1180.18,1112.89,1130.33,1173.03,1213.08,1258.63,1097.53,1147.8,1196.14,1226.19,1174.34,2203.12,2264.74,2321.21,2377.68,2436.23,2494.61,2471.23,2470.71,2562.48,2548.96,2470.54,2285.06,2224.23,2166.06,2121.54,1728.32,1704.03,1946.06,2004.53,1592.48,1535.62,6185.24,6097.6,6018.13,5943.54,5818.73,5924.72,5998.99,6077.42,6167.45,6257.63,5186.62,5156.36,5172.9,5064.96,5043.69,5047.94,4951.18,4935.55,4928.93,4851.81,5664.86,5563.31,5464.63,5365.94,5760.76,5856.64,5939.54,6003.31,6080.49,6149.98,6216.6,6286.09,6360.63,6427.88,6379.73,6454.08,6513.2,6475.82,6520.93,3792.41,3858.09,3926.78,4014.35,4015.16,4069.14,4110.22,4111.03,4161.61,4219.69,4220.5,4272.58,4315.56,4411.43,4499.01,4577.54,5407.4,5451.05,5491.41,5535.06,5694.87,5738.83,5779.52,5823.66,4533.99,4604.28,4690.82,4788.25,4882.98,4886.86,4938.32,4977.59,5030.25,4984.28,5088.58,5143.92,5095.27,5186,5272.55,5351.02,5426.81,5499.91,5559.42,5579.56,5599.77,5537.34,5557.95,5650.3,5675.12,5608.22,3001.77,3159.36,3240.58,3316.52,3389.82,3465.76,3729.06,3772.95,3672.72,3614.31,3557.96,3498.33,3439.91,1399.57,1337.57,1281.1,1221.96,1151.83,1092.69,971.998,896.645,821.292,769.926,1333.55,1251.09,1166.74,2320.49,2276.68,2236.16,2192.35,2150.61,2116.28,2485.98,2516.14,2593.12,2664.6,2639.42,5854.76,6477.48,7137.03,2421.9,1559.1,7030.73,3532.75
185.001,220.447,251.461,303.243,90.0246,60.0765,0,57.429,193.261,225.795,246.853,226.074,6360.31,6419.55,6475.69,6538.34,6503.79,6458.43,6407.57,6378.74,6378.74,6524.48,6583.27,6482.59,6526.02,6569.44,6615.28,6704.21,6773.88,6827.35,6885.27,6770.87,6816.79,6859.89,6908.19,6968.87,7044.24,7103.13,7163.36,7223.36,7286.97,7403.35,7366.83,7302.27,6386.95,6324.6,7444.63,7502.54,7578.09,7630.9,7709.6,7776.75,2446.21,2527.15,2607.45,2687.74,2802.89,2883.18,2960.83,3041.12,3121.42,3233.65,3201.31,3184.52,3215.57,3345.74,3386,3423.59,3475.13,3574.24,3606.68,3642.41,3672.77,3705.21,3734.37,3774.26,3818.32,3973.14,4015.75,4055.73,989.935,1089.06,1185.54,1282.01,1504.56,1598.9,1693.23,1787.56,1881.75,2045.36,2096.56,2144.89,2196.05,1132.42,1181.19,1232.75,1261.31,1212.69,1145.4,1162.83,1205.54,1245.59,1291.14,1130.04,1180.3,1228.64,1258.7,1206.84,2235.62,2297.25,2353.71,2410.18,2468.73,2527.12,2503.74,2503.22,2594.99,2581.46,2503.05,2317.56,2256.73,2198.56,2154.05,1760.83,1736.54,1978.56,2037.03,1624.99,1568.13,6217.75,6130.11,6050.64,5976.04,5851.24,5957.23,6031.5,6109.93,6199.95,6290.14,5219.13,5188.87,5205.41,5097.47,5076.2,5080.44,4983.69,4968.06,4961.44,4884.32,5697.36,5595.82,5497.13,5398.45,5793.27,5889.15,5972.04,6035.81,6113,6182.48,6249.11,6318.59,6393.14,6460.39,6412.23,6486.59,6545.7,6508.32,6553.44,3824.92,3890.6,3959.29,4046.86,4047.67,4101.64,4142.73,4143.54,4194.12,4252.2,4253,4305.09,4348.07,4443.94,4531.51,4610.05,5439.91,5483.56,5523.92,5567.57,5727.37,5771.34,5812.02,5856.17,4566.5,4636.79,4723.33,4820.75,4915.49,4919.37,4970.83,5010.1,5062.75,5016.79,5121.09,5176.43,5127.78,5218.51,5305.06,5383.53,5459.32,5532.41,5591.93,5612.06,5632.28,5569.84,5590.45,5682.81,5707.62,5640.72,3034.28,3191.87,3273.09,3349.03,3422.33,3498.27,3761.57,3805.45,3705.23,3646.81,3590.47,3530.84,3472.42,1432.08,1370.08,1313.6,1254.47,1184.33,1125.19,1004.5,929.152,853.799,802.432,1366.06,1283.59,1199.24,2352.99,2309.18,2268.67,2224.86,2183.12,2148.79,2518.48,2548.65,2625.63,2697.11,2671.93,5887.26,6509.99,7169.54,2454.41,1545.71,7063.24,3565.25
217.606,253.052,284.066,335.848,122.63,92.6818,57.429,0,163.313,195.846,216.905,252.461,6392.92,6452.15,6508.3,6570.95,6536.39,6491.03,6440.17,6411.34,6411.34,6557.09,6615.88,6515.2,6558.62,6602.05,6647.89,6736.82,6806.48,6859.96,6917.87,6803.48,6849.4,6892.49,6940.79,7001.48,7076.85,7135.73,7195.96,7255.97,7319.57,7435.96,7399.44,7334.88,6419.55,6357.2,7477.24,7535.15,7610.7,7663.51,7742.21,7809.36,2478.81,2559.75,2640.05,2720.35,2835.49,2915.79,2993.43,3073.73,3154.03,3266.26,3233.92,3217.13,3248.18,3378.34,3418.6,3456.2,3507.73,3606.84,3639.28,3675.01,3705.37,3737.82,3766.97,3806.87,3850.93,4005.75,4048.36,4088.33,1022.54,1121.67,1218.14,1314.62,1537.17,1631.5,1725.84,1820.17,1914.35,2077.97,2129.16,2177.5,2228.66,1165.02,1213.79,1265.35,1293.92,1245.29,1178,1195.44,1238.14,1278.19,1323.74,1162.64,1212.91,1261.25,1291.3,1239.45,2268.23,2329.85,2386.32,2442.79,2501.34,2559.73,2536.35,2535.83,2627.6,2614.07,2535.66,2350.17,2289.34,2231.17,2186.65,1793.43,1769.14,2011.17,2069.64,1657.59,1600.74,6250.35,6162.71,6083.24,6008.65,5883.84,5989.83,6064.1,6142.53,6232.56,6322.74,5251.73,5221.47,5238.01,5130.08,5108.8,5113.05,5016.3,5000.66,4994.04,4916.93,5729.97,5628.43,5529.74,5431.05,5825.88,5921.75,6004.65,6068.42,6145.6,6215.09,6281.72,6351.2,6425.74,6492.99,6444.84,6519.2,6578.31,6540.93,6586.04,3857.52,3923.2,3991.89,4079.46,4080.27,4134.25,4175.34,4176.14,4226.73,4284.8,4285.61,4337.7,4380.67,4476.55,4564.12,4642.65,5472.51,5516.17,5556.52,5600.18,5759.98,5803.95,5844.63,5888.77,4599.1,4669.39,4755.94,4853.36,4948.09,4951.97,5003.43,5042.7,5095.36,5049.4,5153.69,5209.04,5160.38,5251.12,5337.66,5416.14,5491.92,5565.02,5624.53,5644.67,5664.88,5602.45,5623.06,5715.41,5740.23,5673.33,3066.88,3224.47,3305.69,3381.63,3454.93,3530.87,3794.18,3838.06,3737.83,3679.42,3623.08,3563.44,3505.03,1464.68,1402.68,1346.21,1287.07,1216.94,1157.8,1037.11,961.757,886.404,835.038,1398.66,1316.2,1231.85,2385.6,2341.79,2301.27,2257.46,2215.72,2181.4,2551.09,2581.26,2658.23,2729.71,2704.53,5919.87,6542.6,7202.14,2487.01,1515.76,7095.84,3597.86
292.573,256.652,185.194,216.758,258.462,228.514,193.261,163.313,0,49.3767,81.9618,117.518,6495.21,6554.45,6610.59,6673.24,6638.69,6593.33,6542.47,6513.64,6513.64,6659.38,6718.17,6617.49,6660.92,6704.34,6750.18,6839.11,6908.78,6962.25,7020.17,6905.77,6951.69,6994.79,7043.09,7103.77,7179.14,7238.03,7298.25,7358.26,7421.87,7538.25,7501.73,7437.17,6521.85,6459.5,7579.53,7637.44,7712.99,7765.8,7844.5,7911.65,2581.1,2662.05,2742.35,2822.64,2937.79,3018.08,3095.73,3176.02,3256.32,3368.55,3336.21,3319.42,3350.47,3480.64,3520.89,3558.49,3610.03,3709.14,3741.58,3777.31,3807.67,3840.11,3869.27,3909.16,3953.22,4108.04,4150.65,4190.63,1124.83,1223.96,1320.44,1416.91,1639.46,1733.8,1828.13,1922.46,2016.65,2180.26,2231.46,2279.79,2330.95,1267.32,1316.09,1367.65,1396.21,1347.59,1280.3,1297.73,1340.44,1380.49,1426.04,1264.94,1315.2,1363.54,1393.6,1341.74,2370.52,2432.14,2488.61,2545.08,2603.63,2662.02,2638.64,2638.12,2549.54,2494.98,2416.57,2231.08,2170.25,2112.08,2067.56,1674.34,1650.05,1892.08,1950.55,1538.5,1481.65,6352.65,6265.01,6185.53,6110.94,5986.14,6092.12,6166.4,6244.83,6334.85,6425.04,5354.03,5323.76,5340.31,5232.37,5211.1,5215.34,5118.59,5102.96,5096.34,5019.22,5832.26,5730.72,5632.03,5533.35,5928.17,6024.05,6106.94,6170.71,6247.9,6317.38,6384.01,6453.49,6528.04,6595.29,6547.13,6621.49,6680.6,6643.22,6688.34,3959.82,4025.49,4094.19,4181.76,4182.57,4236.54,4277.63,4278.44,4329.02,4387.09,4387.9,4439.99,4482.97,4578.84,4666.41,4744.95,5574.81,5618.46,5658.82,5702.47,5862.27,5906.24,5946.92,5991.07,4701.4,4771.69,4858.23,4955.65,5050.39,5054.27,5105.73,5145,5197.65,5151.69,5255.99,5311.33,5262.68,5353.41,5439.96,5518.43,5594.22,5667.31,5726.83,5746.96,5767.17,5704.74,5725.35,5817.71,5842.52,5775.62,2947.79,3105.38,3186.6,3262.54,3335.84,3411.78,3675.09,3718.97,3618.74,3560.33,3503.98,3444.35,3385.94,1345.59,1283.59,1227.12,1167.98,1097.85,1038.71,918.02,842.667,767.314,715.947,1279.57,1197.11,1112.76,2266.51,2222.7,2182.18,2138.37,2096.63,2062.31,2432,2462.17,2539.14,2610.62,2585.44,6022.16,6644.89,7304.44,2367.92,1623.43,7198.14,3700.15
257.34,221.419,149.961,181.525,223.844,256.449,225.795,195.846,49.3767,0,46.7291,82.285,6459.98,6519.21,6575.36,6638.01,6603.45,6558.09,6507.23,6478.4,6478.4,6624.15,6682.94,6582.26,6625.68,6669.11,6714.95,6803.88,6873.55,6927.02,6984.93,6870.54,6916.46,6959.55,7007.85,7068.54,7143.91,7202.79,7263.02,7323.03,7386.63,7503.02,7466.5,7401.94,6486.61,6424.26,7544.3,7602.21,7677.76,7730.57,7809.27,7876.42,2545.87,2626.82,2707.11,2787.41,2902.55,2982.85,3060.49,3140.79,3221.09,3333.32,3300.98,3284.19,3315.24,3445.41,3485.66,3523.26,3574.8,3673.9,3706.35,3742.07,3772.43,3804.88,3834.04,3873.93,3917.99,4072.81,4115.42,4155.39,1089.6,1188.73,1285.2,1381.68,1604.23,1698.56,1792.9,1887.23,1981.41,2145.03,2196.22,2244.56,2295.72,1232.08,1280.86,1332.41,1360.98,1312.35,1245.06,1262.5,1305.2,1345.26,1390.8,1229.71,1279.97,1328.31,1358.36,1306.51,2335.29,2396.91,2453.38,2509.85,2568.4,2626.79,2603.41,2602.89,2514.31,2459.75,2381.33,2195.85,2135.02,2076.85,2032.33,1639.11,1614.82,1856.85,1915.32,1503.27,1446.41,6317.42,6229.77,6150.3,6075.71,5950.9,6056.89,6131.16,6209.59,6299.62,6389.8,5318.8,5288.53,5305.08,5197.14,5175.87,5180.11,5083.36,5067.73,5061.1,4983.99,5797.03,5695.49,5596.8,5498.12,5892.94,5988.81,6071.71,6135.48,6212.66,6282.15,6348.78,6418.26,6492.81,6560.05,6511.9,6586.26,6645.37,6607.99,6653.1,3924.58,3990.26,4058.95,4146.52,4147.33,4201.31,4242.4,4243.21,4293.79,4351.86,4352.67,4404.76,4447.74,4543.61,4631.18,4709.71,5539.57,5583.23,5623.58,5667.24,5827.04,5871.01,5911.69,5955.83,4666.16,4736.45,4823,4920.42,5015.15,5019.03,5070.5,5109.77,5162.42,5116.46,5220.76,5276.1,5227.45,5318.18,5404.72,5483.2,5558.98,5632.08,5691.59,5711.73,5731.94,5669.51,5690.12,5782.47,5807.29,5740.39,2912.56,3070.15,3151.37,3227.31,3300.61,3376.55,3639.85,3683.74,3583.51,3525.09,3468.75,3409.12,3350.7,1310.36,1248.36,1191.89,1132.75,1062.61,1003.48,882.787,807.434,732.081,680.715,1244.34,1161.87,1077.53,2231.28,2187.47,2146.95,2103.14,2061.4,2027.07,2396.77,2426.93,2503.91,2575.39,2550.21,5986.93,6609.66,7269.21,2332.69,1655.96,7162.9,3664.92
